,Original text,True label,Predicted label,ANGER probability,DISGUST probability,FEAR probability,JOY probability,SADNESS probability,SURPRISE probability
225,ايه قضاءنا بدو عاصفة حزم,SADNESS,SADNESS,0.023693043436783193,0.00984354698431615,0.00020384736887795447,0.0015858098335615677,0.9644604428734055,0.00021330950305222047
226,لا حول ولا قوة الا بالله عااااجل انا لله وانا اليه راجعون التليفزيون المصري يعلن خبر محزن جدا الان وفاة شوف مين من هنااا,SADNESS,SADNESS,2.524019374428538e-05,1.0027246486491306e-13,1.867031698073669e-12,8.845350733301978e-12,0.9999747591701055,6.253324455709476e-10
227,احيان اغرد شوق و احساس و حنين و احيان اغرد ضيق و ادور فرج يعني مثل و لا على الضايق اليا غرد حرج,SADNESS,SADNESS,2.3717089139870463e-09,2.6332333648135666e-08,3.8652520871969196e-07,1.4287910472312317e-06,0.9999980729805125,8.29991987525914e-08
228,الله المستعان  انا مبتعث من جامعه ام القرى لجامعه الملك عبدالعزيز وحسب النظام ان جميع البدلات تحسم من راتبي ما عدا بدل الكليات الناشئة  والغريب في الامر ان معي زملاء مبتعثين داخليا مثلي يستلمو الراتب كامل مع كل البدلات وانا استلم بدون بدلات هذا الاختلاف في نفس الجامعه شي عجيب,FEAR,JOY,1.994332505744088e-13,1.0799905057123734e-19,2.1540052221217232e-08,0.9713823013790296,0.009989808673762346,0.018627868406932827
229,شبيت ضوي ابغي الضيف يأتي ولاجاتني غير الهموم القديمه سالم حزام قصايد سالم حزام,SADNESS,SADNESS,8.497118015633675e-13,1.1083264878422908e-09,5.358333966434572e-10,6.710735833585952e-10,0.9999999973115905,3.7232655682482227e-10
230,خلي الدوآم يعطيني إجآزة أول ربي يسعدك و يهنيكم يالي عندكم إجآزآت,JOY,JOY,4.6841482991374164e-06,1.3531321101441426e-06,1.550513245357615e-07,0.9999723692707542,1.922241799004417e-05,2.215979521112082e-06
231,اذا أردت التميز فامريكا وكندا هي الخيار الأنسب ولا تنسى ان ذلك يتطلب جهد منك ومثابرة اما اذا اتبعتي الحقيقة المحزنة بأهمية كلمة دكتور قبل اسمك فمن اي مكان أخر,SADNESS,SADNESS,6.605519818777824e-08,4.743868130214326e-12,2.1853712441630193e-09,3.7526651222222525e-06,0.9752602326258695,0.02473594646371051
232,مهما قلنا مارح تختفي الاغلب مبتعثين الان وكانوا ف السابق معيدين فمادخلوا جو الدكاتره ومابينهم من مشاحنات ما اعمم لكن موجوده  مثلا بعد غربه ترجع تشوف الاحزاب مثلا رئيس القسم منحاز لوكيل والدراسات العليا ومختلف مع وكيل الشؤون التعليميه وهكذا بعد العودة ومسكت الكراسي تستغربون الوضع الله يوفقنا وإياكم لما فيه الخير,SADNESS,SADNESS,7.383639785416577e-20,6.9613012900917e-20,3.67647808700889e-13,2.3357055768576753e-11,0.9999999991138111,8.624408098663775e-10
233,منو السخيف الحين اللي لي انتقد خلية حزب الله قارن بجماعة بالسنة لما السنة سووا جذي قلنا عنهم نفس الشي يالسخيف,SADNESS,SADNESS,1.9347101179734747e-10,1.7557087088576388e-11,8.086256764633388e-12,5.777332640532215e-11,0.9999999995931432,1.2997326926636592e-10
234,انا كنت من الناس اللي مابغا اطلع بعثة اول ما اتوظفت كمعيدة في جامعة الملك عبدالعزيز وجلست اماطل يمكن سنين لحد ما صار اغلب الكادر الاكاديمي من زميلاتي بيطلع وانا جالسة هههههههه في الاخير طفشوا مني ووجهولي قرار اش اسباب انك ما بتطلعي افيدينا فحسيتهم يقولولي اطلعي وريحينا هههههههه فطلعت بالغصب والحمدلله مرت سنة الماستر ماشاءالله زي البرق حتى نسيت اني سافرت ودرست الله يوفقك ويكتبلك الخير في اقسام تجبر معيدينها يكملوا الدكتوراة وفي اقسام ما تجبرهم حسب نوع المادة اللي بتتدرس بس في الغالب اسمع انهم يكملوا,SURPRISE,SURPRISE,5.681478715550738e-32,3.4791929865165414e-37,5.823466350518146e-27,2.6693791761838932e-22,2.0185458873833756e-16,1.0
235,سلام الله عليكم مشكورين علي الجهود الاتقومون به بجد ارجو ارسال وطايف ثانيه وشكرا لكم,JOY,JOY,5.040229476372588e-07,7.847562105662762e-08,4.491409452506182e-09,0.9999943887043776,4.719355645069898e-06,3.0495000728635644e-07
236,يالله الحين ينتشر ويغثنا,DISGUST,SADNESS,0.013198405263338398,0.4051488441513317,0.0023525864988818007,0.004779968593322669,0.547260999270262,0.02725919622286439
237,مشكور اخوي على الرد بس مافهمت نقطة بعد مايوافق عليها دكتورك  قصدك مشرفي الأكاديمي في القسم  ايضا إيش تقصد بمكتب الدراسات العليا,JOY,JOY,2.8171766165260564e-12,5.474757631928304e-16,2.832559991495946e-11,0.9999998352620729,6.943653822259651e-11,1.646373363935765e-07
238,الأمر طبيعي ويمكن تجلس معاملتك مابين أشهر حتى يأتيك الرد انا أخذت أشهر حتى جأت الموافقة بتغيير جامعة للأسف شيء يحزن  وحتى لو تواصلتي مع إدارة الأبتعاث لا حياة لمن تنادي في جميع الجامعات,SADNESS,SADNESS,4.347241343645395e-12,3.793591978564852e-13,8.607639967214492e-10,0.000181172237042437,0.9893855296434763,0.010433297253999049
239,وماحصلت إختبار متاح ورجعت رفعت لهم وقلت ياجماعة الخير مالقيت إختبار في المركز القريب مني  المهم ماقصرت المشرفه تفهمت وضعي ورفعت أوراقي,JOY,JOY,2.04479650875252e-13,7.69174253572432e-11,6.29516622011079e-11,0.9999999333957441,6.396761105494946e-08,2.4965632386106776e-09
240,مشكورة تواصلك معنا أختي,JOY,JOY,6.696656972276673e-06,1.2959593051948795e-05,2.076975829377303e-05,0.9995778669325384,0.0003237173685839132,5.798969056260144e-05
241,يعني الحين اذا في ادارة ابقت على لاعب تحتاجه صارت وصخه,DISGUST,SURPRISE,0.0036573855881544305,0.07148376636302077,0.0009884546950548305,0.021261991310965168,0.1433451414580117,0.7592632605847882
242,شلون قلبك تحمل تقطه بهاي السهولة,SURPRISE,SURPRISE,0.0004700690621408035,0.00504116562311171,0.004998726079721242,0.006327917652125614,0.10489183215728819,0.8782702894256124
243,من الجميل ان يلقي المرء من الحين للأخر من يشعر أمامه انه غبي هذا يجعلك تتخلي عن الشعور المزعج انك اذكي انسان عرفته,ANGER,ANGER,0.9610050589963626,8.718800635649469e-07,7.63502708280176e-05,0.00013235904481970543,0.018493759261954915,0.0202916005459788
244,يعطيك الف عافيه ومشكور على المساعده الطيبه ـ,JOY,JOY,2.065086146337294e-05,3.1810059460439617e-06,2.2545390253696364e-07,0.99996156322393,1.0793768351676769e-05,3.585686406214722e-06
245,هههههه عجيب أمرك يا سامي انت من طلب مناقشة الموضوع والمطالبة بإعادة الصرف وبعدها تقول تحمدوا الله والشكوى لغير الله مذله وقفلوا الموضوع,FEAR,FEAR,1.9390972779179053e-05,1.725581901576142e-08,0.9793957623996407,0.01890434287815597,5.516066687581173e-05,0.001625325826722074
246,تدرين وش سويت انا  قريت كل النماذج الموجودة في الانترنت حتى اللي في تخصصات علمية اخذت دورة لمدة ايام في جامعة قرجينيا عام قريت كل طاقم العمل الموجود في جامعتي اللي انا فيها الان اللي ابي ادرس فيها قريت شيء اسمه لأن ماودك تطيحي بواحد غثيث ودمه ثقيل كتبت مسودة وفيها استفادة من كل اللي انا قريته بالنت ركزت على الدكتور ريئس القسم واهتماماته ويختلف عن تخصصي الماستر حطيت اسمه واقتبست من كتاباته استعيريها من المكتبة ارسلت الستيتمنت ل من دكاترة اعرفهم وامون عليهم وصلحوا واضافوا وعدلوا وحذفوا جلست في كتابته تقريبا شهور متواصلة الدكتورارسلي القبول خلال شهر ونص,SADNESS,SADNESS,3.8595248141463833e-32,1.854591385279986e-34,2.0525563509996808e-21,1.486319197642673e-10,0.9999975963422014,2.4035091724636842e-06
247,المشكلة مو في البنطلون أنا درست في جامعة الملك عبد العزيز فرع الكليات الصحية وتقريبا الكل ببنطلونات لكن تحس انه مكان دراسة جدية وعمل بينما شفت في فروع أخرى ممنوع فيها البنطلون مناظر عجيبة العبرة في هل اللبس محترم ولائق بالمكان ولا لا الأخ مطلق أتفق معك في انه كل واحد له منظوره ولكن حتى في أكثر البلاد تفتحا في للعمل وأماكن محددة,FEAR,FEAR,1.5460711209122353e-17,3.5378886755006724e-25,0.9947852500877146,2.2330314101835074e-07,2.8504545576685893e-05,0.005186022063586523
248,بالنسبة لـ لكل كلية متطلبات خاصة وعامة يجب عليك معرفتها حتى يتم قبول طلبك بكل يسر وسهولة ويمكن التعرف عليها من خلال رسائل القسم الذي تريدين التقديم عليه لتكون لديك نظرة شاملة عنه الأشياء الأساسية هي عنوان البحث أهمية البحث أسئلة البحث الدراسات السابقة حدود البحث صعوبات البحث مراجع البحثمرجع يكفي هذه الأساسيات تختلف من قسم لقسم في أي جامعةلكن هي الأهم بالنسبة للإضافة والتعديل ع الـ المواقع كثيرة لا تعد ولا تحصر أتمنى أن أكون قد أفدتك وشكرا لك,SURPRISE,SURPRISE,3.834618239801993e-26,4.844236890943717e-41,6.372881363959718e-25,4.173998768253664e-11,5.079811993108636e-16,0.9999999999582769
249,مشكور ربي يسعدك يارب,JOY,JOY,3.931767495560093e-05,3.490315174434624e-06,7.458362028448045e-07,0.9996190714248429,0.0003313011009848805,6.073647841155126e-06
250,المشكلة اني مابي توكيل ابي فقط في حالة وفاة لكن مايمنع ايضا اسأل عن هالشيء غدا واشوف الخيارات مشكورين,JOY,JOY,5.47832871448896e-10,2.6180250594681125e-11,6.532797231259845e-08,0.9994898966139724,0.0001996185325622477,0.00031041895148141375
251,هذا تفجير مفتعل من أردوغان الحين تلقاه يشتغل على نغمة دقي يا مزيكا حزايني,SADNESS,SADNESS,0.00012683460034580203,6.25726997380437e-07,1.4775511823060146e-06,0.00022629741880147048,0.9996249930305028,1.977167216619462e-05
252,حاول ان تعود نفسك على العيش بمفردك لأنك في زمن المزاجيه و الاستغناء بسهولة,SURPRISE,SURPRISE,9.645671177947215e-05,9.088962133088715e-08,2.4631212397174818e-05,2.2606741479127717e-05,0.0004677396135535312,0.9993884748311656
253,الله يعطيك العافيه يايزيد انت والشباب ماقصرتوا وصراحة عجبني اسلوبك في نقل اللي صار هههههههههههه,JOY,JOY,4.9776868926663686e-08,1.5398164426097786e-08,1.7761761438578287e-09,0.9999990786826326,5.437013211622686e-07,3.106648336621133e-07
254,اعتقد لتلافي مراجع بس شحيحة والدليل عدد مرضى الإيدز مجهول وفي تكتم,SURPRISE,SURPRISE,2.9199026857473614e-06,7.557086648260824e-05,8.112073677920813e-06,0.0004472769704032486,0.0002759987424908444,0.9991901214442643
255,مشكور اخ احمد انا استخدمت التأمين في السعودية الطريقه سهله مجرد انك تتصل على رقم التعاونيه الموجود خلف بطاقة اتنا وتعطي الموظف رقم هويتك ويصدرلك بطاقة تأمين مدتها سبعه ايام ترسل على ايميلك وتطبعها,JOY,JOY,1.0363811710776014e-09,3.667157389315274e-12,2.9543307450644866e-09,0.9937432699557929,0.00012877186514319872,0.00612795418471127
256,انا محاطه بالأغبياء من كل جهه اقوله وصلني الحين يقول لا بروح البقاله دقايق واجيك والحين له فوق نص ساعه ساحب,ANGER,SADNESS,0.188386681155734,1.8372310869381301e-06,7.062401873453937e-06,5.533824254381244e-05,0.8001617240639878,0.011387356904769212
257,التهويل والتكبير في ثقافة البعض ينطبق على كل ما انحز وفشل فيه عندي وصولي لدولة الابتعاث اخيرني احدهم عندما نويت الدخول لاختبار القياده بانها محرقة للمال فقط وان اختبار قيادة الطائرة اسهل من اختبار قيادة السياره كون المتحدث طيار كل هالكلام قاله لانه رسب ثلاث مرات فهو يحاول جعلها مستحيله على الجميع كونه لم يوفق فيها الحمد لله اختبرت ونجحت من اول مره لكن ما زلت ليه قالي هالكلام هياط يعني,SADNESS,SADNESS,2.2371191199186537e-28,2.0569258027800027e-29,1.8403833647655802e-24,1.1482830627691129e-18,0.9999999996209681,3.790401466673702e-10
258,الجامعه تهبل اخوي فيها ولا خطر ولاشيء,SURPRISE,SURPRISE,0.03581277879023704,0.0026327002204067835,0.003107964827591067,0.4249068923025044,0.03917156205614847,0.49436810180310675
259,الان يقلبها فلم هندي على الحثاله الحوثه وصالح الفارسي وينهيهم,DISGUST,DISGUST,0.0004542623859213684,0.5567020148335916,0.017811886904627896,0.027236410586173716,0.37610295513784403,0.021692470151841683
260,لا أسمح لنفسي أن يراني الغير بـ نظرة عطف  أنا من يسقط الحزن خجلا أمامي من قوتي,SADNESS,SADNESS,3.6816122393133417e-06,7.810942893712729e-10,1.8920456605371988e-06,0.0005861956224023014,0.9988518824642632,0.0005563474743341305
261,اختلاف كبير بين الموفد وليس المبتعث لان الدارس في الداخل يسمى موفد بناء على انظمة الخدمه المدنيه و بين المبتعثين اجل تبون تنقهرون صدق بدل النقل و بدل الندره ماتنخصم من الموفد داخليا للدراسه و راتبه ينجسب كامل وليس نص راتب,SADNESS,SURPRISE,8.532418367304134e-10,6.677989582926512e-14,2.0681412067981876e-05,1.3147968683451542e-06,0.001101709680807519,0.9988762932569272
262,ساكت وانا قلبي من الحزن مزحوم حتـى السكــوت يقول تكفى تكلم وشلون اضحك والحزن داخلي يحوم حــالـي بعــد فـرقــــاك الله,SADNESS,SADNESS,1.5891697504531898e-14,2.222871697377886e-14,3.0226393493619466e-12,1.977420857845057e-11,0.9999999999759552,1.2169413890125392e-12
263,نعم ماستر تم الله يجزاك خير ومشكور,JOY,JOY,2.5639209990530172e-06,1.9583502411608037e-07,2.8429860187062655e-07,0.9998826064325296,7.34842181133627e-05,4.086529473331097e-05
264,حسب مانسمع حاليا ان الخصم لن يكون بأثر رجعي عموما عليكم بشد الحزام حسب خطة التعليم الجامعي ليس أولوية الهدف هو التعليم الفني والتدريب المهني تحليل شخصي,SADNESS,SADNESS,2.434806390063328e-09,5.1756791343695575e-12,6.8811380898234086e-09,0.0008167957454397951,0.9960239262598634,0.003159268673582681
265,واحد يقول بنات واقفين عند الصرافه ومتعطله ويحوسون فيها قالت وحده مسويه فاهمه سارآ ياغبيه الحين وقت صلاة ماتسرف السرافا,ANGER,ANGER,0.9998859184044836,1.6675316297594508e-07,9.83593876187287e-08,1.0263039307132078e-07,0.00010799942831337109,5.714424273158484e-06
266,عجيب الشغل مرتب  الله يوفقك,FEAR,FEAR,0.008674707458392878,0.0021672809756353296,0.939751979171226,0.037314651864155904,0.0037945225852551354,0.008296857945331842
267,وشلون اعميت قلبي وانا اشوف وخليتني ما عدت انا اشوف غيرك ترا العمى ماهو عمى العين وشوف العمى عمى القلب مصيره مصيرك,ANGER,ANGER,0.8047042463795717,1.0910319784699729e-08,1.9477942907218687e-07,5.919674109516874e-08,0.19529350071365523,1.988020283422976e-06
268,اذا معهد تجاري فقط البنك هوليدي,SURPRISE,SURPRISE,0.0012836017793065205,0.00015300125438073907,0.0002254024662404582,0.01128321114264303,0.00205838308538839,0.9849964002720377
269,ياااارب في القلب من الحزن والذكرى مايسقط الدمع ويسكت اللسان عن البوح اللهم اجعل قبورهم روضه من رياض الجنه الموت مؤلم,SADNESS,SADNESS,8.95228287194383e-12,5.801932162707897e-09,1.3592986211451903e-09,1.3640980264375435e-08,0.9999999034863312,7.570249207655969e-08
270,انا حقيقة ملاحظة من تجربتي مع الملحقية في موضوع التمديد ومن تجارب غيري في مواضيع اخرى انهم جيدين في الهولدز وايقاف الصرف يحسسوني انهم يصرفون من جيبهم استغفرالله ولاحول ولاقوة الا بالله العلي العظيم,SURPRISE,SURPRISE,8.630140845536016e-14,4.144890031604238e-14,7.209251706072403e-10,4.2085382309371473e-07,2.8596025885881355e-05,0.9999709823992271
271,أنا ترا جدا حزين حزين وبـ صدري كلام ودي تطيح الدمعتـين وأغمض عيوني وأنام,SADNESS,SADNESS,2.214638516733051e-10,1.4550537265042317e-10,1.7540888935250586e-09,5.052858710922826e-08,0.9999999347239473,1.2626395509738834e-08
272,هههههه امحق لعنبوها عيشه,ANGER,ANGER,0.9951045355428486,0.002547300736733527,0.0002721629729751915,0.0009758449442060884,0.0005302413742094328,0.0005699144290292783
273,احس قهرني الموضوع شوي بس باخذها من باب اضافة كوميديا للشابتر,SADNESS,SADNESS,6.37283021704461e-05,1.1212983011922137e-05,0.00042127462631323914,0.002986312445834117,0.9941753929256855,0.00234207871698968
274,الظاهر فيه أحد مطلع عليا إشاعة إني أحب الأغبياء لأن كمية الغباء اللي دخلت حياتي فجأة ما يصدقها عقل,ANGER,ANGER,0.777504485346645,5.0051968049640326e-08,5.505420852983729e-06,0.00035691676346667804,0.2110086272988611,0.011124415118196897
275,مع اني اكره التدخين عامة ومن مبدأ لا ضرر ولا ضرار وارى انه معصية فعلا ولا يتوافق مع الاسلامومثل ماقلتو في المقالالشيشة تندرج تحت تدخين السجائر والسجائر محرمة كما أفضى إليه الفقهاء كما أن الله سبحانه وتعالى أحل الطيبات وحرم الأمور الخبيثة وعلاوة على ذلك فإن في الأمر تبديدا للمال وتسببا في الأمراض وما إلى ذلك من مفاسد كثيرة بس غير منطقي أبدا ابدا انه يضر المرأة وما يضر الرجل وحرام على المرأة فقط هذا تحيز وعنصرية وثقافه غبية تمنعوا المرأة تشيش لازم تمنعوا الشباب بعد كلهم,ANGER,SADNESS,0.00397629554102941,5.393234397362898e-23,6.862042323234618e-13,1.3800111350928784e-09,0.99568382563995,0.000339877438369397
276,محادثه كانت تفرحك عادي جدا الحين تخليك حزين عادي,SADNESS,SADNESS,0.00014402836529800914,1.4832217420784414e-07,1.7914986772727676e-06,1.6686599552108578e-05,0.9993648346628252,0.0004725105514768503
277,انا الحزن في داخلي شخص مكبوت انا القناع اللي بظاهره بسمه,SADNESS,SADNESS,2.209046148552905e-06,8.839588059824025e-08,1.0994790581978956e-07,9.209129764599183e-05,0.9998960678253226,9.433487090923081e-06
278,عظم الله أجرج حبيبتي إيمان عسى الله يغفرلها ويرحمها ويسكنها الفردوس الأعلى آخر الأحزان يارب,SADNESS,SADNESS,1.0043466928091968e-10,1.1895952793316796e-07,9.488439712130249e-08,8.01514055647775e-05,0.9999195642536436,7.039642908946583e-08
279,ارحب والله ياسعد وبيض الله وجهك ع الرد كفيت ووفيت تدري وانا اخوك ايش المشكله اللي ببالي اني اخاف اخذ الدكتوراه من هنا ولا اكون ذاك المتطور في التخصص ولا نسلم من المصخره والمقارانات السخيفه في مجتمعنا وبين الاكاديميين بالتحديد هذا من امريكا وانت من استراليا والثالث بريطانيا يبربرون تقول دجاج والا ودي بالمده القليله واخلص وارجع مع الناس بعدين عندي نقطه الاحظها اغلب اللي يتخرجون من امريكا ما يترقون بسرعه الا بمساعده يعني تعاون مع الدكاتره اللي بالقسم بمعنى الترقيات في اغلبهم ليست بمجهودهم هل هذا صحيح,ANGER,SURPRISE,4.388005031418188e-09,3.8611047897091108e-31,6.780591695545257e-12,4.362703665561609e-05,6.609667391067184e-05,0.9998902718946834
280,اتفق معك و بشدة و العجيب الغريب ان معلوماتنا بكل تفاصيلها موجودة و متوفرة و لكن في نظام مدار حيث يتطلب رفع طلب الترقية معلومات غير محدثة,FEAR,FEAR,1.4785073927610057e-09,5.4549610464322084e-11,0.7845850538711269,0.031148452597693572,0.0005344614075046293,0.1837320305906319
281,مريض مريض الحين يحط مدري وشو على اذانه يستهبل ذا عشان مايسمع ضحححكني,SURPRISE,SURPRISE,5.832278063531475e-05,1.8664281421449896e-06,9.086745360531836e-06,6.623995782118109e-06,0.005013639652523295,0.994910460397563
282,القهر مدير الابتعاث يحلف انه ماوصله شي وفي الموقع رد انه استلمها وسيتم البت فيها والله لو قرار انشاء جامعه خلص,SADNESS,SADNESS,6.73885914912116e-05,3.047769696266096e-09,3.2750817913544153e-07,0.0018244872899219754,0.9971820823906167,0.0009257111720147921
283,شوف جحدتني الحقيره,ANGER,ANGER,0.8469817113644904,0.013848164901864997,0.011710824409942032,0.00491501059511376,0.10384976986502308,0.018694518863565216
284,مشكور يا غالي,JOY,JOY,0.03445778541730967,0.00013409920944593113,4.800092906201284e-05,0.9639086975665472,0.001004431557555545,0.0004469853200796307
285,الاخ اللي عرض مساعدته في بريطانيا مشكور جدا جدا ولو اثقلنا عليك سامحنا,JOY,JOY,1.6613449474004505e-06,1.8023907336627814e-09,1.667412937095058e-06,0.9998245186671497,1.2645418572783921e-05,0.00015950535400107994
286,مشكور اخوي عبداللطيف نصيحة وعد اخذها بعين الاعتبار,JOY,JOY,3.6564050381515667e-07,1.0778766263417234e-06,3.3857562043670115e-06,0.9999846450912971,3.06496241316273e-06,7.4606729519922595e-06
287,بدل ندرة للتخصصات النادرة بدل حاسب للي تخصصهم حاسب بدل ناشئه للي جامعتهم جديدة والحسد مستمر بين اعضاء التدريس للاسف اكثر ناس مظلومين من ناحية الرواتب في الوظايف الحكومية هم المهندسين كانت الجامعات رواتبهم مجزيه نوعا لكن بعد هذا النزول لا استغرب عزوف المهندسين بالذات عن الجامعات و الذهاب الى شركات تعطيهم دبل رواتبهم الاساسيه في الوظايف الحكومية اتمنى على الاقل تثبيت بدل تعليم جامعي في الراتب الاساسي لانه شي غريب راتب المدرس اعلى من راتب المعيد وعلاوة المدرس اعلى من المحاضر تناقض عجيب,FEAR,FEAR,2.9844450356511623e-35,2.017163772369797e-34,1.0,3.382260714552446e-19,2.052831553980281e-18,4.54009802528953e-17
288,انا ضحية قديمة من بريطانيا اخوي احمد ههههه قبل سنتين و نص طلع القرار فجأة و كنا منتهين من كل شي عدا توقيع الوكيل لكن الحمد لله تيسرت الامور و عقبالكم يا شباب من الحين شوفوا لكم جامعات و جهزوا للفيزه و الا ترا الموضوع بيتعبكم على قولتك اخوي غياب التخطيط و القرارات الارتجاليه خلفها مسؤليين اذكياء جدا الله يوفقنا و اياكم محول سابق,JOY,JOY,1.6410286943338834e-17,4.771826630803212e-23,5.4966020876624113e-17,0.9999999991579784,3.263653902172178e-10,5.156606103267693e-10
289,أثبتت دراسات ان حزن المرأة وهي حامل يزيد من جمال الجنين الحين أنا ما همني هالكلام ابي اعرف مين اللي كان مزعل,SADNESS,SADNESS,3.611894626159864e-08,6.630218146535032e-14,6.160859401654481e-14,1.537755313254746e-10,0.9999999533169455,1.0410206286932199e-08
290,مشكورين يا أخوان  لكن لو رفضت الجامعة المطبق الرسالة اعطائي تقرير هل يقبولون تقرير من قسمي بجامعة سلمان,JOY,JOY,8.148082846204907e-08,3.677224833699227e-11,2.5890698097371073e-09,0.999999177608683,5.14666971607529e-07,2.2361766544032845e-07
291,مشكور اخوي سعد على وضعك للرابط مع العلم ان العدد حتى اللحظة,JOY,JOY,3.157297999797861e-08,1.2566749962743632e-10,2.054824613458868e-07,0.9999669849051385,1.720572680207259e-05,1.5572186944029836e-05
292,يلعن ام الحاله,ANGER,ANGER,0.9986792353199002,0.0005586270218362209,4.0901119779270534e-05,0.00010013570993596218,0.0004095053856940997,0.00021159544285456183
293,فعلا عزيزتي انا ما حسيته موضوع كبير بس صديقتي مدري خوفتني حتى ما كانت عندي اي نية اني اغير بس ما جات الظروف,FEAR,SADNESS,0.011018170058945603,5.803211904778373e-10,0.00010261162433679783,0.0036389852061429763,0.9344528944028786,0.05078733812737765
294,كثر الله خيرك يأخ يزيد والله انك ماقصرت والله يجعلها في موازين حسناتك,JOY,JOY,1.9060802314630018e-09,2.1215000430019455e-09,5.482155728019587e-09,0.9999808107576058,1.9064411434342317e-05,1.1532121776348847e-07
295,أعجبني كلامك وضحت المشكلة وذكرت كل العوائق المحتملة وذكرت الحلول أؤويد وبقوة كلام الأخ هاني ولا يهونون البقية وأضيف توكلي على الله ومن توكل على الله كفاه  هناك أولويات في حياتنا الدراسة نعم مهمة لاكن ليست كل شي فقط اعزمي وتوكلي وأخلصي نيتك لله قبل كل شي سيفتح الله لك من أبواب فضله مالم يخطر ببالك وييبارك الله في وقتك ومالك وأولادك اتركي وساوس الشيطان واذهبي وادخلي السرور على أمك فربما بهذي الزيارة ستتبدل حياتك سعادة وسترجعين بنفس راضية مطمئنة وسينعكس هذا ايجابا على دراستك وعلاقتك بزوجك وأولاودك الله ييسر لكم ويشفي أمك وجميع مرضى المسلمين ويقر عينك برؤيتها عاجلا غير آجل,SURPRISE,SURPRISE,9.140481377896851e-48,1.100285546235556e-37,5.162646199268247e-28,1.4624077176594424e-19,9.544669546067748e-16,1.0
296,الجندي المجهول الذي يعمل ليلا ونهارا بكل صمت لإجل تنظيم نهائي كأس الملك وظهوره بإجمل صورة شكرا من القلب,SURPRISE,SURPRISE,1.058834234236281e-06,1.7583413764925423e-08,1.9053112676572625e-06,3.314629804806829e-05,0.0005190869073338084,0.9994447850656952
297,كم طفل بالسعودية يركب السيارة من غير كرسي أطفال والا وكم طفل يجلس بالمرتبة الأمامية مع أمه والا كم سعودي ما يربط حزام الأمان وكم وكم المجتمع يحتاج تثقيف وتطبيق ايضا عقوبات صارمة بخصوص الأطفال,SADNESS,SADNESS,7.01578026677851e-11,2.994490326883375e-13,3.1452580580105683e-10,3.242073468774911e-09,0.99999896887268,1.027500275925246e-06
298,بتصل عليهم اليوم وأشوف أقدر أسوي التمديد والتجديد ومشكور جدا ع الرد أخوي خالد,JOY,JOY,1.731591632887718e-10,4.773615866666029e-09,1.1422070088020177e-09,0.9999945320663663,5.0015335106750904e-06,4.603111449736569e-07
299,سياسة التقشف بدأت تدريجا كالتالي أولا كانت البدلات تحسب بناء على الراتب الحالي وكانت تمنح بدون اي معضلات ومن ثم كل جامعة بدأت تقنن البدلات بطريقتها على حسب الأوضاع وكذا وبعد ذلك قالوا بدل م نصير نحسب البدلات بناء على الراتب الحالي نصير نحسبه بناء على الدرجة الأولى من المرتبه وبناء عليه صار خفس كبير في الرواتب ومن ثم اللي صار بدأوا الجامعات بدأت تعمل قوانين أكثر بخصوص بدل التعليم والنصاب ما شابه بعد ذلك شالوا بدل الندره عن المبتعثين في ظل تفاوت كبير في طريقة صرفه وعدم وضوح بنود بدل الناشئة وعليه والآن وصلنا الى بدل الحاسب الآلي والذي لا يشملني ولكن يحزنني اقتطاعه هو الأخر من زملائي كل هذا في ظل عدم وجود بدل سكن راتب اساسي مجزي تأمين صحي و تسهيلات ضرورية يا ترى إلى أين سيصل الحال بنا,SADNESS,SADNESS,3.2623399554108768e-50,3.2837094429379063e-56,4.21804509621817e-32,5.594761875114015e-23,0.999999999922693,7.741727124117744e-11
300,ليل الشتاء يأثر على حالة اثنين لامرهم وارخى عليهم جناحه أما حزين وفاقدن شوف غالين ولا مريض وفاقدن طعم راحه,SADNESS,SADNESS,1.2374107688425733e-12,4.128319528569961e-12,1.1277056318279232e-10,2.794642571805559e-11,0.9999999960882064,3.765712610288828e-09
301,يع الحين بصير حزينه كل مافكرت بالموضوع ذا,SADNESS,SADNESS,4.3261920275249775e-05,2.698307820145001e-05,2.591091946019704e-05,1.486790245353486e-05,0.999764710062054,0.00012426611755092903
302,كون من تكون بس على نفسك مو علينا مبزره,ANGER,ANGER,0.9669367678805378,2.092174375752204e-07,3.5558629667585053e-07,0.0002928755547937772,0.03199382699408913,0.0007759647668446794
303,ما شاء الله حلو أشكرك اخوي محمد ومشكور يبو نايف,JOY,JOY,6.736789324270437e-08,1.0963909299067785e-08,1.615110576403722e-08,0.9997648608369606,0.00023336175700836365,1.6829231235685742e-06
304,ياسر تبي تعزف على أوتار حزينة,SADNESS,SADNESS,0.00027169763966231617,0.0010119677799521574,0.0025951252518484295,0.07470510214357841,0.8938847808052538,0.027531326379704145
305,اللهم نسألك اياما مفرحه نقيه من كل حزن,SADNESS,SADNESS,0.004880341891256662,3.388963580685272e-05,4.713319865044657e-06,9.958959378968071e-05,0.9947684060908333,0.00021305946844621921
