,Original text,True label,Predicted label,ANGER probability,DISGUST probability,FEAR probability,JOY probability,SADNESS probability,SURPRISE probability
4573,فعلا دي جريدة وسخه,ANGER,ANGER,0.9999998696794363,7.014937023803565e-08,7.138110991279809e-10,1.279690886286941e-08,4.201018880690673e-08,4.650283506941388e-09
4574,مش كانت شركه مترو الانفاق بتخسر ولازم نزود تعريفه المترو الوقتي بتكسب وبتهادي علاوة مجهود ياولاد الوسخه ياشويه حرميه,ANGER,ANGER,0.9999999976008098,2.391921064040413e-09,3.937018180867022e-13,4.058695274352656e-12,4.3340330996944957e-13,2.3928896834828484e-12
4575,انتوا حتعرفوها منين الوطنيه يا خرفان يولاد الوسخه,ANGER,ANGER,0.9999999989486312,5.826993657842617e-10,3.87373012617157e-11,6.492497822663982e-11,3.4900031786228655e-10,1.6004899550783523e-11
4576,تخيل كده ان مرتضى منصور ماسك رئيس لجنة حقوق الانسان عايز اقول كلمه وسخه بس اخلاقى متسحمليش,ANGER,ANGER,0.9999999999230056,3.5786801091703427e-14,8.93606829831761e-17,2.5645209401259004e-14,7.669771645339047e-11,2.3467493419246316e-13
4577,حوش ياد المصداقية الى بتخر من ميتين ابوكم اعلام وسخ,ANGER,ANGER,0.9999999929890606,3.798658866570716e-09,2.054621927665419e-10,3.803060869365674e-10,1.8539626877454432e-09,7.725437407568706e-10
4578,ماخلاص ياجريده صفرا ياولاد الوسخه هو انتوا ممعكوش غير الاغتصاب الايام دي هي الاوامر كده ولا ايه يامعرصين,ANGER,ANGER,1.0,1.4003554915301835e-16,4.793156442616671e-22,1.2747403251619118e-20,5.746113058243103e-18,4.582019872018775e-21
4579,والله أنتم كدابين جريده وسخه بنت كلب,ANGER,ANGER,0.9999999999751523,1.325363191944503e-11,1.754067288609358e-14,1.0983590361275382e-13,1.1181670678234213e-11,2.8501237866158306e-13
4580,جماعة مين ياولاد المتناكة يامعرصيين علي نسوانكوا ياولاد الوسخة,ANGER,ANGER,0.9999999999578648,2.7828151014167696e-11,5.892353061403163e-14,8.155728181967175e-12,5.895436026699229e-12,1.9378596378926975e-13
4581,طالعة معرصة زى جدتها,ANGER,ANGER,0.9997825419610363,9.023133128163104e-05,2.1691455901422387e-05,5.185005474838937e-05,4.695596441124462e-05,6.729232622118673e-06
4582,لا مافيش دول ناس معرصين مالناش دعوه بيهم,ANGER,ANGER,0.9999999223346835,2.888510661760196e-08,4.877313069091596e-10,3.84301765450279e-09,4.3940718312032134e-08,5.087440098437198e-10
4583,جريده معرصه ياريت نكون ربع تركيا,ANGER,ANGER,0.9999999441836012,1.8718030639687655e-08,1.1136270646296159e-09,1.1747893776280584e-08,2.1907528529397222e-08,2.3293210080546384e-09
4584,دنيا بنت وسخة و الله,ANGER,ANGER,0.999953094451156,5.7418568605948185e-06,1.5233398697720002e-07,1.0990802905126882e-05,2.8915300861638452e-05,1.1052542303520273e-06
4585,نزلى رجلك ي بنت الوسخه ع الصبح,ANGER,ANGER,0.9999984609983391,4.2125449035340223e-07,1.3994182159389634e-08,2.7216578515539366e-08,1.0374863831421095e-06,3.905002791677088e-08
4586,الفيديو اتمسح من يوتيوب ياشويه معرصين,ANGER,ANGER,0.9999821083121758,8.057658779147274e-07,4.6251655416990987e-07,6.169135890845659e-06,9.674725069841335e-06,7.795444295857683e-07
4587,مش بحب اسال معرصين,ANGER,ANGER,0.9999598926078718,8.207053246950168e-06,6.070650458045734e-07,1.7896834159684824e-05,6.899165979553515e-06,6.4972736977481675e-06
4588,الطماطم ب جنيه ياولاد الوسخه,ANGER,ANGER,0.9999983598705086,2.0917718191402793e-08,2.7936573648002745e-09,1.5759617040577914e-06,3.2656449273509935e-08,7.799962032840344e-09
4589,بيحب العرص ع ما اعتقد,ANGER,ANGER,0.9998621285668675,6.824045448925317e-06,1.46710373101971e-06,2.8161337190773526e-05,6.0457039462470185e-05,4.096190729893005e-05
4590,الارهاب الاخوانى الحقير اللى غرقوا مصر دم علشان الكرسى حاجة معروفة من ناس دمويين ارهابيين هى مصر عمرها شافت الدم والخراب غير بعد ما حكمونا ارباب السجون الانجاس الفجرة والله لولا السيسى وجالجيش وشعب مصر كان زمان مصر اوسخ من كل دول الجوار,ANGER,ANGER,1.0,1.7921841923130114e-24,2.253436803174662e-36,1.0409909225278021e-30,1.7561176992761356e-24,2.8065692280723358e-31
4591,إنت وأمثالك يا وسخ إللى بتضروا الدين,ANGER,ANGER,0.9999981573789251,8.543337822546891e-08,1.9979117501574815e-08,2.0578005026423987e-07,1.4800370687838538e-06,5.139145730860417e-08
4592,مانت كده بتعرص لقطر,ANGER,ANGER,0.9992938338642602,0.00020338569380829187,7.886059491537177e-06,7.540159927364714e-05,0.0004097069709058609,9.785812262963979e-06
4593,بيجيبو اجران فاوقات وسخه,ANGER,ANGER,0.9993708699827725,0.00019347896249666683,7.75200129718093e-05,0.00018529954535788568,0.00010068555066489979,7.214594573932096e-05
4594,دوووول عااالم وسخة,ANGER,ANGER,0.9995201284800418,0.0001232932438474561,4.964953977525172e-05,0.00014586471784300699,9.941905769290683e-05,6.164496080086704e-05
4595,شعب راقصه وعرص,ANGER,ANGER,0.9988455721994416,0.0005061698834478401,5.095798637671393e-05,7.485439279330633e-05,0.0004591760074101995,6.326953053146847e-05
4596,كدا المعرصيين تزعل,ANGER,ANGER,0.9909384054099868,0.0009370282431251212,0.00014150112642770371,0.0008314285278081435,0.006800260569878396,0.00035137612277575715
4597,العرص مرتضى منصور عملها,ANGER,ANGER,0.9999887703823154,2.5826709579668265e-07,1.0347827152885039e-07,6.925764407692817e-06,2.0160149007953314e-06,1.9260930117836798e-06
4598,القرضاتي راجل ابن وسخه,ANGER,ANGER,0.9999994916718413,1.0394976597155469e-07,9.25531254153259e-09,1.1061693234718605e-08,3.065381854883141e-07,7.752320023452848e-08
4599,ايه الناس الوسخة الشاذة دي,ANGER,ANGER,0.999993523237868,5.1605973093606095e-06,2.374876059588254e-09,7.917902699557404e-08,1.2184576883082155e-06,1.615323085430872e-08
4600,ومالهم النوبه ياعرص مش طالع دين أمهم بسببكم,ANGER,ANGER,0.9999935875696303,2.7650088420313177e-06,2.505365360126026e-08,4.855179219901605e-07,3.0239825104641394e-06,1.1286744698798622e-07
4601,بتحسسيني إن السقا فاتح بلاد الأندلس,ANGER,ANGER,0.9805491800168676,0.0004909295925956451,0.0004543435437748414,0.003081194179273236,0.014541904421506663,0.0008824482459824236
4602,ايه الناس بنت الوسخه دى ع الصبح هيا ناقصه قرف اخبار بقت تحرق الدم,ANGER,ANGER,0.9999999998832863,1.167097576952681e-10,1.1374115770742404e-19,8.193006161803503e-19,2.663202805592116e-15,1.7623167195861123e-19
4603,بعد الاكتشفات البتروليه وجهاز الكفته ترعه العرص فاضل دور الزباله,ANGER,ANGER,0.9999673619517849,3.00196069127276e-05,3.4727269926582187e-07,5.10528449507446e-07,6.691241044539545e-07,1.09151604475488e-06
4604,آه والله من انجس واحقر واوسخ واقذر شعوب الارض صدقت امين عمر الالفي,ANGER,ANGER,0.9999975608290061,4.319325304927176e-08,3.2102741850641783e-09,9.216795815734361e-08,2.285688471049194e-06,1.4911044389844682e-08
4605,ماكسمك علي كسم ستك انتوا هتقرفونا,DISGUST,ANGER,0.9971412151904201,0.002801079052901181,7.258269763852937e-06,1.1102514306246154e-05,3.668816124527521e-05,2.656811365770214e-06
4606,دا ولاد وسخه,ANGER,ANGER,0.9999996454530293,1.557198592711602e-07,1.881227009384018e-09,1.6580494894691318e-08,1.6323666688139795e-07,1.712872295877043e-08
4607,ويبقى مليان معرصين وكده وندخل نقول تحيا مسر وشغل البيض ده يا حلاوه ياولاد,ANGER,ANGER,0.999999999202899,7.909642288872914e-10,1.3225154882553644e-13,3.858223629065706e-13,5.537008666907908e-12,8.076767020788305e-14
4608,القحبه لو تابت تعرص,ANGER,ANGER,0.999354521160011,9.590677379808004e-05,2.3330296538362552e-05,0.00020338716561156683,0.0002513296712122807,7.152493283179331e-05
4609,كسم الخوﻻت كلهم ياعرص خليها تكلكم يااوﻻد الزوانى,ANGER,ANGER,0.9999998893033454,7.815712026604762e-08,1.5343880064127838e-09,3.2146053242879394e-09,2.3282415417981212e-08,4.508128133006201e-09
4610,واللة ابن المتناكة اللي بيفجر ناس أبرياء بخسة وندالة اكيد من فصيلة النسوان الوسخة لأني لو عايز يسترجل يحارب واحد مسلح ميضربش الناس من ظهرها,ANGER,ANGER,0.9999999999956515,1.0556902335144864e-14,2.2567345228191005e-17,2.1320853341213257e-15,4.336085236766566e-12,3.106666893101901e-15
4611,هو كلها عاوزة تتشهر علي قفاه الكلاب وياولاد العرص,ANGER,ANGER,0.9999998009936404,1.6598643860773647e-07,2.196630624110979e-09,2.388887319562256e-09,2.6470320079958932e-08,1.9640831249175746e-09
4612,انتو تقتحموا البيوت وتصادروا اللى عنده تليفزيون أو حتى فون بيدخل نت عشان منشوفش وﻻ نسمع اشكالكم الوسخة,ANGER,ANGER,0.9999998207529633,1.0709801213324396e-09,1.4181422932169897e-09,9.433955758386794e-09,1.6561732843533588e-07,1.7066272117751262e-09
4613,متنضفي يابلد وسخه وامك وسخه بقي,ANGER,ANGER,0.999999999473502,1.764117859692319e-10,1.3994131694491356e-11,1.771525615996142e-10,1.2235368317476675e-10,3.6588578417299196e-11
4614,يا دنيا يلي مشيالنا هموم تقال متشكرين علي كل حال متشكرين علي الجرح علي الخوف علي الالام علي هم اتقل من الجبال,JOY,JOY,0.00043416030803368184,3.1708732108585963e-10,7.312584658303823e-12,0.9995657776096348,6.173140525818866e-08,2.6523846917622783e-11
4615,ههههه ياجريدة معرصه,ANGER,ANGER,0.9999648260552952,1.226931527220662e-05,2.470394312020115e-06,1.08866075369967e-05,4.946758333364863e-06,4.600869249237432e-06
4616,دندراوي عرصاوي,ANGER,ANGER,0.9868053824508889,0.0027568860854233572,0.0011158109804083063,0.004029026946585842,0.0034446583080588074,0.001848235228634259
4617,من كتر الفلوس يولاد والوسخه,ANGER,ANGER,0.999098572925356,4.042200309887975e-05,9.328076366381547e-06,5.7344916939290926e-05,0.0006684855630941438,0.00012584651514486862
4618,يامعرصين بلدناااااا,ANGER,ANGER,0.9950447721467681,0.00103534631965153,0.0004190419031459912,0.0015130977819433232,0.0012936386166126558,0.0006941032318797933
4619,قصدك لقاء المعرصين,ANGER,ANGER,0.9999165829865466,1.2342999800945115e-05,4.970460995585143e-06,4.3807952336675275e-05,9.952933113123042e-06,1.2342667207876726e-05
4620,يا ولاد الوسخه عاوزين تيجو مصر عشان تولعوا,ANGER,ANGER,0.9999999998171845,9.690760301265815e-11,1.0245886059667894e-13,1.605171107381757e-11,6.882719295904512e-11,9.2685723267516e-13
4621,من اﻻخر شماعة اﻻخوان مفيهاش مكان تاني تعلقو عليه فشل العرص,ANGER,ANGER,0.9999977629380521,1.0816925259516371e-06,3.370981269868245e-08,1.1757977278560447e-07,4.163577366405592e-07,5.877220972269465e-07
4622,قول لسيسي العرص,ANGER,ANGER,0.9999256328180839,2.0606778803611406e-05,5.5321608436526555e-06,8.126430619239646e-06,3.323307047182515e-05,6.868741178564741e-06
4623,انا بعتبر اللي بيتهاون بعقوبة أي عمل إجرامي بيكون اوسخ من المجرم نفسه ومفيش عنده اي مبادء,ANGER,ANGER,0.9999993877976179,1.5673537102236224e-11,1.0969464532494947e-10,3.645775812739036e-08,4.290024814898414e-08,5.327190203367785e-07
4624,اوسخ من الوساخه,ANGER,ANGER,0.9999343955797009,1.3586066748146386e-05,2.639237554949602e-06,1.6339512034004234e-05,2.2477635852187382e-05,1.0561968111089712e-05
4625,والاعلاميين المعرصيين,ANGER,ANGER,0.9552426143285692,0.015470768976331225,0.003130788390282661,0.011304809694461987,0.009665164108185135,0.0051858545021685855
4626,اتعبنا من الاشكال الوسخه الا زيكم واعلام فاشل مضيع وقته مع العاهرات,ANGER,ANGER,0.9999999996380069,1.2436951381444074e-11,4.9722230470427305e-12,2.850468199235516e-11,2.6266206752354886e-10,5.341766721324095e-11
4627,فرق بنت وسخه كلها بتقلب ع بايرن قدام الريال,ANGER,ANGER,0.9999999004383021,2.2376488439530004e-09,2.9286489719149447e-10,1.0226064657637291e-10,9.628358689845842e-08,6.453415677851801e-10
4628,كلاب بلحه الانجاس بيشتم ليه ابن الوسخة,ANGER,ANGER,0.9999999998725144,1.019462769573185e-11,2.9800949706141535e-13,3.8367816596306054e-13,1.1582138292338304e-10,7.884591419086907e-13
4629,ماشوفتش اوسخ منهم ف القانون الجديد بتاع مد مدة الرئاسه بس برضوا ما شوفتش اوسخ منكو عشان بتعرضوا صور مفكرين انكم بتهينوه بيها,ANGER,ANGER,0.9999999999908198,5.940257172833387e-14,1.1496278708198277e-14,1.4747852162629277e-12,1.3127016038320083e-12,6.329741216338913e-12
4630,والله جريدة وسخه العدد القتلى وصلوا وزياده وانتوا بتاخدوا اخباركم من العربيه متخلفين ربنا يرحمنا,ANGER,ANGER,0.9999999998634337,7.120817789216256e-11,3.4168647326258226e-13,3.506794864863752e-11,2.9586408347345216e-11,3.5668528685359266e-13
4631,لما هو ديكتاتور يبقى بلحة العرص بتاعكم ايه يا ولاد الكلب اوعدنا يا رب بديكتاتور زي اردوغان يعدل حال البلد بدل الاشكال الوسخة اللي بتحكمنا,ANGER,ANGER,1.0,8.367836011820346e-24,1.5586639654129567e-30,1.6598665523745524e-26,3.5154622478988876e-23,1.688455850311756e-27
4632,جريدة وسخة بنت وسخة,ANGER,ANGER,0.9999999996936424,6.696811349337382e-11,6.707924416838538e-12,1.603425098996382e-11,1.9167441841654003e-10,2.497159288023818e-11
4633,اية ابن العرص دا ربنا ينتقم منك وانت والشرموط امة,ANGER,ANGER,0.9999999997335607,1.1540112044664808e-11,2.2752750162697063e-14,2.4647228432764034e-13,2.539998725533426e-10,6.23282593754025e-13
4634,يعني انت بتسمي تركيا إرهابية مال إمك امريكا وروسيا بتسميهم ايه ياعرص,ANGER,ANGER,0.9999999553170805,1.7439539879868717e-10,1.1432087279292358e-11,1.3909726419035115e-10,4.4164307625315025e-08,1.9368270485660586e-10
4635,اعتدى عليها بايه اخرو يسرق السكوتر بتعها جريده وسخه مبتكتبش غير وساخه زيها,ANGER,ANGER,0.9999999229141027,5.522456264633631e-08,4.025144456321957e-09,5.421311992077255e-09,5.418699136651832e-09,6.996184252874406e-09
4636,اكيد يامختل يااما عندو اهتزاز علي الموضة فلازم يقولو سلم نفسه استعداد للكشف الطبي علشان ميكنش الخبر مفاجئة للراي العام لانو لو عاقل مش هيسلم نفسه بلاش الالعيب الوسخة والاستخفاف بعقول الناس,ANGER,ANGER,0.9999998570494983,1.3654988109082192e-07,1.4976284583502918e-13,1.192680016283731e-10,5.017374993254586e-09,1.263842903642345e-09
4637,طب ما انت راجل ياعرص ماتورينا وتيجي تاخد مصر ده احنا نيكك ونيك السودانيين كلهم ونيك الجيش السوداني العرص ونيك حسن البشير العرص,ANGER,ANGER,1.0,3.014580431876306e-19,1.9690340823432145e-26,7.029296237837147e-24,7.066121643372301e-21,7.263475862268391e-24
4638,اعوذ بالله من غضبه وسخطه مين دى,ANGER,ANGER,0.9932061169101772,0.0003375967726595081,3.834212782118012e-07,1.8724544761704814e-05,0.006422231102667349,1.4947248453998422e-05
4639,علي رأي أحمد ذکي کلکم معرصـون ولأ أسـتـثـني منکم أحدأ,ANGER,ANGER,0.9883298052405893,0.0005108729730802301,0.0023247444912129723,0.007791757353821783,0.0004160003097442462,0.0006268196315523102
4640,اليها التربية الوسخه,ANGER,ANGER,0.9999103816329433,1.0302891940998577e-05,4.148920307893121e-06,1.2189057397176721e-05,1.6615732968356944e-05,4.6361764441999866e-05
4641,اخرس يا حيوان,ANGER,ANGER,0.9998988815801285,2.9659314076552257e-05,2.1233154720283064e-06,1.9961792266101557e-05,4.443091224330037e-05,4.943085813341578e-06
4642,الكورنيش زحمه وحاجه وسخه والله تعبنا,ANGER,ANGER,0.9998886087069226,0.00010049282517926543,1.5842673634094596e-06,6.096366526095308e-06,2.144635078254737e-06,1.0731989274816231e-06
4643,وربنا انتو اقل من اني احطكو فرجلي يا شويه حكاكين ياولاد الوسخه دى واحده زانيه او واحد زاني كلهم خرفان يعني متحوكهاش بقه,ANGER,ANGER,1.0,6.528297974589514e-15,2.858757146882099e-21,1.218139683559453e-19,6.029957377869699e-16,1.4839830513838118e-19
4644,اللي يبقي ضد السيسي يبقي خاين وعميل حتي لوطنه جتكو القرف اعلام وسخ,ANGER,ANGER,0.9999999999993605,5.675078838402497e-13,2.0444641710715053e-16,6.392981649395029e-16,5.874147307944313e-14,6.113714342681809e-15
4645,هو عاشان واحد حاطت ضحكة علي كلامك الاهبل خلاص بقي لجنة طيب علي فكرة انا اتمني اكون لجنة لبلدي مش لجنة للمعرص مصرح بالدعاره,ANGER,ANGER,0.9999999997871214,1.1923775369700163e-14,2.990798357105876e-18,1.779309055020058e-10,3.013541956642447e-11,4.809027559653164e-12
4646,قطر بنت الوسخة,ANGER,ANGER,0.9999993619441813,1.4876459548778294e-07,9.984453149163595e-09,1.4666595581872982e-08,4.3984674217664004e-07,2.4793431148986297e-08
4647,مرحبآ بعرصيص مصر,ANGER,ANGER,0.9695901134400624,0.009249898980804572,0.0002660632564359714,0.00625330941702217,0.013319236372235104,0.0013213785334398526
4648,أيهما تفضل ياريس العرص ولا بلحة,ANGER,ANGER,0.9999969127338822,3.050590415569162e-07,6.273884759396868e-08,2.2550029504066795e-06,3.738555504962002e-07,9.060972475686863e-08
4649,تعليقات تقرف,DISGUST,DISGUST,0.01803874136908268,0.9776767189249989,0.0002719594096305315,0.0009820048458189844,0.0016791504229430926,0.0013514250275269487
4650,طب ما كده كده الاوضة هتتوسخ ننضفها ليه,ANGER,ANGER,0.9990387863172243,0.00043105535586183155,2.3625724333121456e-08,5.087676635941555e-06,0.0005248955761297704,1.5144841935248943e-07
4651,احااااااااااااا يا ولاد الوسخه ايه ده  يلعن ابوكو ولاد وسخه بجد ده قرآن  ده كلام ربنا,ANGER,ANGER,1.0,3.6204967273997565e-18,3.549416965217952e-30,1.1939850708151333e-24,9.500007641942458e-22,1.753831163231732e-27
4652,مالكومش دعوه يا محروقين يا معرصين,ANGER,ANGER,0.9999994494346348,9.016751878147771e-08,9.419160204090178e-09,1.5262428175008152e-07,2.810385375664942e-07,1.731586944959094e-08
4653,تصدق انك انسان مهزأ وخساره اني اعمل للوح زيك قيمه وارد عليك بس قلة الادب مع الاشكال الوسخه اللي زيك بتبقي حاجه كويسه,ANGER,ANGER,0.9999999999999432,1.4289724105775292e-14,1.0434608582347386e-19,7.028962162769769e-18,5.346117464672703e-14,2.168529308801031e-16
4654,خخخخخ ياولاد الوسخه دا انا بدفع الباقه بالعافيه,ANGER,ANGER,0.9999999147952431,4.9146718396869525e-08,3.173294450088048e-10,2.522715179511473e-08,3.4177448707915802e-09,7.095816153323518e-09
4655,يعني طرمبة بعبص العرص,ANGER,ANGER,0.999784662103643,3.675463500673907e-05,1.5427501142651394e-05,6.872540062656116e-05,6.375646939228434e-05,3.0673890187781516e-05
4656,عاوز اشوف اى حد عرص بيشتم الحكومه دى الى موكلانا ومشربانا وحميانا وف نفس الوقت بتدينا ع قفانا يا شعب بن وثخه كاره النعمه,ANGER,ANGER,0.9999999999992895,8.053098208776832e-15,2.996898177911601e-19,2.3204045400060592e-15,6.879087146495987e-13,3.007021495866203e-17
4657,هو كل الاخبار الوسخة من الدقهلية,ANGER,ANGER,0.9999984912754284,3.524375394500917e-07,5.470912408141662e-09,6.207492911272166e-08,1.0326453310202728e-06,5.609586265945959e-08
4658,ههههههههه كلب من كلاب العرص بيهوهو اهووو ياعرص انت وبلحه بتاعك,ANGER,ANGER,0.9999999999989484,5.764353832828357e-14,3.156053931756098e-15,2.0012790438195484e-14,9.634601797732618e-13,2.6573441385174333e-15
4659,ي عالم ي وسخه,ANGER,ANGER,0.9999853927692084,5.569759302729554e-06,9.661208431203018e-07,3.4885181979169246e-06,2.982544756483149e-06,1.6002876909486534e-06
4660,احسن حاجه يضربونه بالقنباله الهيدروجنيه ونرتح خالص من اﻷشكال الوسخه,ANGER,ANGER,0.9999824502390411,1.6447343634660742e-05,7.55873835260432e-09,1.59056279772647e-07,8.955838058019772e-07,4.021849968647178e-08
4661,يعني انتا ابن وسخه مفيش عند دين امك دم,ANGER,ANGER,0.9999999999664553,8.955410611051426e-13,3.071830329395892e-16,5.6459020012926786e-14,3.259037881329367e-11,2.787307775738556e-15
4662,سيبك من بلحه وعرص لترامب,ANGER,ANGER,0.9999932555952631,5.895363399456118e-07,3.401142681077443e-07,1.393915436112722e-06,3.656083029912309e-06,7.647556636411891e-07
4663,سنين مكتشفوش براءتها الا بعد رجوع العرص من امريكا اخخخخخ,ANGER,ANGER,0.9999375012246403,4.4351540612622936e-08,2.302934404654105e-06,8.068647897485253e-06,3.1192472350980245e-05,2.0890369163640092e-05
4664,اه يا وسخه يا وسخه يا وسخه بصوت روبي بالعربي,ANGER,ANGER,0.9999999999999716,1.2887457328756544e-15,4.139002285738724e-17,2.8215015986807677e-15,1.884582650971383e-14,2.7023604115747944e-16
4665,حاجه وسخه,ANGER,ANGER,0.9998309358487403,0.00011729554909151255,5.585144533871834e-07,1.2100274090856427e-05,3.448418210272624e-05,4.62563152082382e-06
4666,لا صوت يعلو فوق صوت معركة العرص مع الارهاب الارهاب المحتمل الذي جعله العرص حقيقة,ANGER,ANGER,0.9999999998633768,1.6790701814238346e-15,9.672484655880163e-14,1.6928796736405567e-12,1.233552707804695e-10,1.1471892113850424e-11
4667,ياعم دى عالم شراميط وولاد منيوكه معرصين سيبكم منهم دول يسطا لو السيسى قالهم هاتو امهاتكم وحريمكهم اركبهم هيوافقو ويقولو اتفضل ياريس ولو قالهم اكفرو بالله هيكفرو فا متتعبش نفسك مع بهايم يابا,ANGER,ANGER,0.9999999999998863,1.1720149149824986e-13,7.418832714885789e-20,3.3276340339482045e-17,2.5645006292913732e-17,1.696542179988235e-20
4668,لبسو للاسلام يا جريده وسخه,ANGER,ANGER,0.9999998679555392,6.571698858711562e-08,4.657355109569526e-09,2.89851355817711e-08,2.0501132765259214e-08,1.2183847520675996e-08
4669,جريدة وسخة شاذة,ANGER,ANGER,0.9999930004270585,1.4897533062148465e-06,5.999158082314735e-07,1.7624846170449667e-06,2.40256262674086e-06,7.448565817458708e-07
4670,موتوا انتوا بغيظكوا وانقهروا يا جريدة زبالة يا ولاد الوسخة يا شوية مرتزقة ومأجورين,ANGER,ANGER,1.0,4.002345674312676e-16,2.1851558710357947e-18,5.4398604854691196e-18,2.6684163848527097e-16,5.629930067954262e-19
4671,كسمكم يا عاهرات النظام يا ولاد الوسخه,ANGER,ANGER,0.9999999997241034,2.000033063422257e-11,1.0393776715879852e-12,6.166274218266146e-11,1.7600865602217686e-10,1.71870954436902e-11
4672,الجزيرة واليوم السابع اوسخ من بعضيهم,ANGER,ANGER,0.9999580016450282,8.394947660118508e-07,4.818772264523305e-07,3.2136861544594538e-06,3.583894542007933e-05,1.624351406402465e-06
4673,ارجو عدم الجمع لو سمحتى يا انا مصرى بس مش وسخ عندى كرامة واخﻻق ريفية محترمة مش زى المدن الى انتى منها,ANGER,ANGER,0.9999999845739184,6.675669288285661e-12,1.560358031739054e-14,1.1316049689085756e-10,1.5296490015631253e-08,9.731078835583167e-12
4674,الناس اللى بتقول احمدو ربنا أننا مش زى سوريا احنا أوسخ من سوريا,ANGER,ANGER,0.9999999979102796,9.50680108418058e-12,6.829639542112549e-15,1.9178768611420162e-13,2.0799882177919595e-09,2.6564039774162238e-14
4675,ملاحظه ان الفتره الاخيره مفيش اخبار غير اعتصاب زنه محارم تحرش فساد متحولون جنسبا تباد زوجات ده كده عايزين نقول للعالم كله ان المصريبن بلا اخلاق ولا دين يعنى با اختصار كلهم همج وحيوانات ده المطلوب دى بجد بقت حاجه تقرف,DISGUST,DISGUST,8.819270959912257e-08,0.999999911807269,2.3273673340930687e-32,5.04812848642852e-23,3.2255735574157717e-21,3.8538918774828775e-28
4676,والله لولا المعرصين امثالك ياخرخراوى لنظفت البلد,ANGER,ANGER,0.9999968947083571,1.040823577506958e-06,3.148548652909968e-08,8.871989111995076e-07,4.423379677880014e-07,7.034457011694337e-07
4677,ههههه متخافش لسه المعرصين مصحوش,ANGER,ANGER,0.999971509558682,6.266001784873291e-06,1.2489491136108225e-06,1.8217635671028577e-05,2.104393493099542e-06,6.534612544382195e-07
4678,ليه يالجنة ابن مرآة وسخه,ANGER,ANGER,0.9999994101458219,1.68569830739567e-07,4.977718213821503e-09,9.680912900208538e-09,3.831862424735564e-07,2.3439476897147574e-08
4679,تصدق انت راجل ابن وسخه بضان,ANGER,ANGER,0.9999999961751556,2.2428184460557242e-10,7.735433254618194e-12,2.17607374617187e-11,2.802523607396887e-09,7.685423770102162e-10
4680,أبو لمونه العرص,ANGER,ANGER,0.9998528779883484,6.009873172749112e-06,2.4201442660053907e-06,7.82112036300959e-05,4.846136812069348e-05,1.2019422462780607e-05
4681,ما المسحين بيقتلو فسوريا يا معرصين محدش قال الدين المسيحي ارهاب لية ولاد الوسخة,ANGER,ANGER,0.999999999999929,1.0222100418198464e-15,6.035750504657771e-16,5.4384669680031895e-15,6.588996192257198e-14,1.1548086934913319e-15
4682,وماله نشتغل رقاصه يا جريده وسخه لقد أخجلنا تعريصكم,ANGER,ANGER,0.9999999879422887,1.1354590709296235e-08,3.2857801068738186e-11,1.7922823448419582e-10,4.0963077215318927e-10,8.140813679929706e-11
4683,للأسف محدش يزعل من اللفظ ده الحاجه سبيله معرصه وحتى احفادها اتعلمو التعريض,ANGER,ANGER,0.9999997634738942,1.486607536014448e-07,5.857080251626298e-09,4.1489591970341014e-08,3.8467872256948017e-08,2.050807870121815e-09
4684,رايح يجيب رز العرص,ANGER,ANGER,0.9999893139062169,3.473975051778126e-06,4.639653283273149e-07,7.393580152619299e-07,2.4104539089303303e-06,3.598341481895914e-06
4685,تشكيله بنت وسخه,ANGER,ANGER,0.9999922541371655,1.8828399970185254e-06,1.8955243694874858e-07,5.568835654296537e-07,4.175192202215641e-06,9.413946311130854e-07
4686,ده صابر مشهور ابن الوسخه ده اللى كل شويه الاقي فيديو بيقول فيه ام كلثوم اصلها يهوديه وعبد الحليم يهودى وجمال عبد الناصر يهودى والسيسى يهودى والسادات يهودى واى حد هيفكر يقول انا مع البلد او اى رئيس عسكرى يهودى بس صابر مشهور الوحيد اللى هيطلع مش يهودى,ANGER,ANGER,1.0,2.7841557578586527e-26,2.684686210100211e-37,1.2437658630404273e-33,2.610448118357528e-27,1.3711861092371175e-32
4687,هو المسلم بيعمل كده ياعرص انت يالي اسمك احمد طيب ده مسيحي وبيدفع عي دينه,ANGER,ANGER,0.9999999660815325,2.2600878474294095e-10,3.6039823663077435e-14,7.176657584737532e-10,3.2972917233712765e-08,1.8387458514848692e-12
4688,ياسمين محي كسمك يامعرص ياالن اامتنتكه,ANGER,ANGER,0.9995316459517226,0.0003158577551451669,4.175982345267656e-05,6.608001712872844e-05,2.2819691137813832e-05,2.183676141467608e-05
4689,المشكلة أن كنت محول من كلية لعنة وداخل متأخر الكلية الوسخة ديه وبرغم ده كنت بمنى نفسى عادى وشيلت فيزيا وماث وحاسبات وكنت هعدى عادى,ANGER,ANGER,0.9999997388086171,6.667857492804724e-09,1.5949006937089285e-07,5.944326841592075e-08,3.130436924630414e-08,4.2858313673214915e-09
4690,المعرصين اهم,ANGER,ANGER,0.9984427582571094,0.000188218487649187,0.00010157172439114808,0.00018338017001471647,0.000705522488548678,0.0003785488722869056
4691,اخرسي و انتي معي,ANGER,ANGER,0.9804536658699521,0.001111331560816978,0.0001790109459705437,0.00350609240193049,0.006452180495973364,0.008297718725356997
