,Original text,True label,Predicted label,ANGER probability,DISGUST probability,FEAR probability,JOY probability,SADNESS probability,SURPRISE probability
1734,خلاص مش عاجباكوا الوصفه البسوا بقي تفجيرات وغلاء اسعار وحكم عسكرى ياكلوا التراب ومحدش يرجع يعيط يا شويه معرصين,ANGER,ANGER,0.9997632409624055,0.00023198443459897906,3.6305590908175477e-12,7.209747210721182e-08,4.6969498184967475e-06,5.552071342397297e-09
1735,افشخونا كمان وكمان يامعرصين,ANGER,ANGER,0.9994656193263833,0.000294924491643186,2.0486375381786143e-07,0.00021033470615984594,2.556035106574402e-05,3.356260994726022e-06
1736,طبعا المعرصين هييجى يقولك عشان الناس الى بتقولك مصر والتأمين والكلام بن الوسخه دا ماهى المانيا اهى ألمانيا دى تبقى امك,ANGER,ANGER,0.9999999999939178,9.480741758179009e-13,1.65457134849842e-22,1.1755244103166597e-16,5.130813715771246e-12,2.098465539632466e-21
1737,يا ب يا كريم يا عظيم تم شفاءة وخفف عنة يارب وقومة لابوة وامة وحنن قلوب الناس علية وسخرلة من يقضى حاجتة اللهم امين,ANGER,ANGER,0.9999732180859436,2.537225932078288e-07,2.064737867347324e-15,3.5099987670720686e-08,2.6493090785638127e-05,6.860656961410475e-13
1738,قصدك المعرصين يستقبلوه بالاعلام,ANGER,ANGER,0.999595807253133,0.0001020708852969413,3.1905729735847374e-06,0.00018198768053130743,9.952000266748765e-05,1.7423605400348222e-05
1739,معرصين بلحة حيموتوا من الغيظ,ANGER,ANGER,0.9999835983992489,2.680937181971044e-06,3.09744851728736e-09,9.816145444220785e-06,3.851433909844102e-06,4.998676530327413e-08
1740,ليه مفيش حاجة بتهون حاجة ليه المصايب كلها بترف مرة واحدة بيت خرا وصحاب زفت وجيش ابن كلب وسخ وامتحانات سودا اشنق نفسي بسلك السماعة يعني,ANGER,ANGER,0.9999999997934026,2.0076547442597023e-10,1.6109089063100269e-24,8.314759537351501e-20,5.832914823615454e-12,1.8949118593634458e-23
1741,مش مكسوفين من اخباركم فعلا جريده وسخه,ANGER,ANGER,0.9999993942747225,5.998499185569544e-07,7.106852691183534e-15,4.583964835582445e-10,5.415511810714955e-09,1.4467459618209473e-12
1742,متزعلش يايحى ياقلاش انت صحيح خسرت الانتخابات بس كسبت وقفة حمدين صباحى جنبك ياريت يشوفلك حتة حلوة جنبه عالرصيف,SADNESS,SADNESS,1.2765032378188339e-15,7.346129664273659e-13,3.346229921356971e-17,1.666405405436518e-14,0.999999999999261,4.373724715576766e-16
1743,ااقولك فين ومتزعلش وابقى تعالى اقولك فين,SADNESS,SADNESS,0.29054262168261336,0.013217784239823593,3.975566738541829e-06,0.0004600955087221815,0.6957547715063054,2.075149579211625e-05
1744,الفار و الصرصار و الناموس برده برده ربنا خلقها بتقتليهم ليه,DISGUST,DISGUST,3.210969268667454e-05,0.9999385774675387,5.504115582281688e-09,5.469496599601675e-06,2.3809961258809644e-05,2.787780519457924e-08
1745,ههههه مش ده عزت بتاع الفلم اياه ياراجل انت الفلم اللي انت عملته يخليكى تخرس ما تتكلم عن البلد اتنتم ازاي ليك نفس تتكلم وانت راجل عامل فلم عيب,ANGER,ANGER,0.9999999999998579,1.3536411025145217e-14,2.922415927615392e-29,2.136633212391676e-18,1.2410115551121175e-13,2.075968179642353e-24
1746,ماخلاص يادندراوي يامعرص بقى مهما عملت وكتبت وعرصت مش هيمسكوك وزير الاعلام ولا حتى رئيس تحرير الاهرام,ANGER,ANGER,0.9999833421999135,1.4359985978285463e-05,2.1850639532544983e-12,3.1584923681785048e-09,2.294079495123973e-06,5.739495965156069e-10
1747,ودا ها يكون بفضل معرصين العرص السيسي ولا الاسلاميين,ANGER,ANGER,0.9999999971102511,8.140736735055823e-10,3.865766694576328e-13,3.556900332924605e-11,2.0358087610196164e-09,3.915945776502635e-12
1748,هودااللي شاطرين فيه جريده وسخه جاتكم نيله جريده زباله,ANGER,ANGER,0.9999995790543499,4.2073339609613376e-07,3.0254274363430625e-13,5.567404712066941e-12,2.0484838734540154e-10,1.532349301897199e-12
1749,برلمان قلل ابن وسخه,ANGER,ANGER,0.9999988766546885,5.013961828830168e-07,5.224281489970403e-09,9.93295852786537e-08,4.888656477586293e-07,2.8529615193009174e-08
1750,مش شغلك هو مخنوق مالكيش تقولي يبحث هو اكيد بحث ومالقيش مش من حقك تنزعيها عنه حتى لو مش عاجباه خليكي فحالك,SADNESS,SADNESS,2.5351572561989065e-09,3.410475777948356e-10,2.221341819283238e-22,1.2370984353673623e-12,0.9999999971225577,1.6462124954437248e-16
1751,يعنى انت مؤسس الوسخة اللى حنا بنشوفها ديه اه يا نجس,ANGER,ANGER,0.9999999180785186,7.865121039305252e-08,3.3459567842597764e-16,2.199330898749025e-11,3.248264306069667e-09,1.4799755690211297e-14
1752,وبعدين قرفنا منك والمعرصين,ANGER,ANGER,0.9998023097779638,8.212611295230011e-05,1.2835656105503987e-07,1.4642707138045342e-05,0.00010009209477690565,7.009506094624739e-07
1753,اوسخ انواع المخدرات غلب الهيروين,ANGER,ANGER,0.9768070753264203,0.015821852367117795,0.0001599494825885213,0.002425344534293785,0.003925354276940376,0.0008604240126359041
1754,الجيش ولا الداخليه حيرتونا معاكم عموما احنا متشكرين قوي قوي قوي قوي قوي والخارجية بتقولكم اتوصو بالشعب,JOY,JOY,6.323448467631775e-08,1.7844577437183388e-10,2.136546240593118e-13,0.9999998959831712,4.060312104492474e-08,5.755953584738899e-13
1755,هو احنا معانا فلوس نشتري ياولاد الوسخه,ANGER,ANGER,0.9999995028154302,4.838143085996766e-07,2.062341239456189e-12,8.019526909941606e-09,5.329291867055619e-09,1.9376859467016133e-11
1756,ياعم اسكت ده راجل ابن وسخه وزير ايه,ANGER,ANGER,0.9999999983462757,1.5112674036627062e-09,1.215342368594742e-16,1.8844968430231456e-12,1.4056894725927643e-10,1.874694861620115e-15
1757,ناس ولاد وسخه اتفو,ANGER,ANGER,0.9999999530473336,3.537543709756938e-08,2.7644492649373225e-11,1.051212877932653e-09,1.0347407835461884e-08,1.509655900063411e-10
1758,ماهي البلد بتاعتكم يا ولاد الوسخة تحجزوا اللي عاوزينه و تهينوا اللي يقول لا,ANGER,ANGER,0.9999999977198399,8.761728560511959e-10,7.958287817544821e-19,1.6923466276536185e-13,1.403813225619434e-09,1.1385530772503348e-17
1759,يت جريده وسخه تركيا انضف منكم يا مجله صهيونية وسخه,ANGER,ANGER,0.9999999999990479,6.758679150727526e-13,1.1788581755748845e-16,3.114143817430864e-14,2.381177891937534e-13,1.764469623415483e-15
1760,الإخوان المسلمين اولاد مره وسخه والمفروض,ANGER,ANGER,0.9999993487315695,5.891368281015943e-07,3.113043456055637e-10,3.011648765799492e-08,3.0054224793067986e-08,1.649586917209211e-09
1761,اكيد اظبط دا هيخد شهر محشش وسكران علي حساب الي مسكهم واقال بينضفو البلد طيب ابتدي بنفسك ياعرص الاول,ANGER,ANGER,0.9994871161806069,0.0005093056127052346,1.95610262086383e-12,1.4162338624643644e-08,3.5639656850526397e-06,7.670232990691065e-11
1762,والطفح الي الناس بتجري علي ومش لقينو فين ياعم الحج انت الي عندة عيالين مش عارف يصرف عليهم ولا حتي يجيب ليهم لبس والبلد كلها بقت زي الخرة وغلاء وحاجة تقرف أم الكلب وانت رايح تشتري طيارات حربية وغواصات ربنا ينتقم من الظالم,DISGUST,DISGUST,1.3695083292757243e-08,0.9999999863049425,5.854903686568693e-37,4.395944273134681e-25,8.336767967139522e-18,1.0396762915334505e-34
1763,الدفعه الوسخه دي تشملنا احنا وانتوا والله,ANGER,ANGER,0.9999937436966373,5.662769632031998e-06,3.2774289169599944e-11,1.416051324589173e-07,4.516905334020829e-07,2.0528862479878997e-10
1764,حد ينده لأبن العرص يقوله أنى الأسبان بيدعموا الأرهاب و بيعملوا بيه دعايه,ANGER,ANGER,0.9983905420201417,0.0006746111510767213,5.90761119981486e-07,1.654302240337121e-05,0.0009091330863625701,8.579958892679542e-06
1765,مجتمع ابن ستين وسخه وعيال ولاد كلب,ANGER,ANGER,0.9999999998755058,4.340141045110307e-11,4.895257045296269e-14,4.721100010610327e-13,8.031634240021484e-11,2.5552056513595903e-13
1766,وسعادتك بقا المتحدثه الرسمية للحكومه ولا لجنه وسخة,ANGER,ANGER,0.9999722922210066,2.3157742027562325e-05,3.8252687516725625e-09,1.4710864838638974e-07,4.389268766985322e-06,9.83428189782216e-09
1767,معرصاية صغيورة,ANGER,ANGER,0.772317277638313,0.0867924437572896,0.001621105622691111,0.04846031888368092,0.08168538550660226,0.009123468591423115
1768,اية البلد الوسخة دى,ANGER,ANGER,0.9999963320067433,3.009659006255669e-06,7.723902893892297e-11,7.342752038302382e-09,6.504924588820196e-07,4.217995867450197e-10
1769,والله ديه حاجة تقرف بعد ما كان بيتعملنا الف حساب وحساب ييجي كشك زي قطر وقبيلة زي السودان ويهددونا و يلعبوا معانا لعب قذرة هي فين مصر يا جماعة حد يقولي هي فين,DISGUST,DISGUST,0.016239798580889853,0.9837602014190349,7.120135280389339e-29,3.6280409183099466e-20,6.072040643311066e-14,2.6513773516280977e-25
1770,أشكل وسخه,ANGER,ANGER,0.9996481883033589,0.00013411029426001883,2.504906448925932e-06,7.488010872926884e-05,0.00012621894963193062,1.4097437570595294e-05
1771,ملعون ابوك لابو العسكر اللي بتعرص لهم,ANGER,ANGER,0.9999992143023166,4.911135954591188e-07,3.4620523607760976e-10,7.679433205998325e-08,2.1563644061295454e-07,1.8071075074715521e-09
1772,وهو اللى بياخد فلوس من دول اجنبية يروح يفجر نفسه يا بنت العبيطة ولا يستمتع بالفلوس دى فعلا كل مؤيدى العرص بهايم,ANGER,ANGER,0.9999999999691056,3.0893620008812244e-11,5.772542710428957e-27,2.3292827224153568e-18,1.0537869790494646e-14,1.0817704002127687e-25
1773,هنستفيد إيه من التفاصيل أهى جريمة وسخة زى بقيت الجرايم,ANGER,ANGER,0.9999333185574424,2.3161795442230296e-05,8.079824861970754e-10,1.1014640208705778e-06,4.240528153796138e-05,1.209357141244967e-08
1774,اتعمل اكثر من مرة يعني لو كان بتعمل من جديد كان يبقي احسن التكلفة كتررررررررررر جدا حاجة تقرف فعلا,DISGUST,DISGUST,0.025682905554726302,0.9743161122647396,4.841573375757887e-21,1.4465878154109543e-11,9.821660760726547e-07,2.0674324052037423e-16
1775,وقتوا ياابن الوسخة,ANGER,ANGER,0.9999486277927777,1.908255697383801e-05,4.610888981932601e-07,1.0992542919157013e-05,1.827982524524782e-05,2.556193185025988e-06
1776,دول ولاد وسخة خونة,ANGER,ANGER,0.9999995734142701,3.2346822985931377e-07,1.1234556248717839e-10,4.272066178352784e-09,9.811957337668714e-08,6.135151163953694e-10
1777,عيال تربيتها وسخة زي اللي مخلفينهم,ANGER,ANGER,0.9999856967924948,1.277497204957169e-05,2.4861933462953295e-10,3.4574976276815943e-07,1.1809196518960764e-06,1.317422026256503e-09
1778,وهى تتسجن ليه ياحكومه يافاشله يابت الوسخه الاحترام فيكى مات,ANGER,ANGER,0.9999975100769679,8.485517414723153e-07,1.151154430666267e-09,1.0136533038051445e-07,1.5331114578546217e-06,5.743345741541466e-09
1779,متشكر استاذ,JOY,JOY,0.16780305920442237,0.014143187650971006,0.00026416586549723596,0.7896809375646021,0.0266219427763204,0.0014867069381878043
1780,ده انتم عيلة معرصة خالص,ANGER,ANGER,0.9999819282654402,1.577297892853026e-05,1.8982785868972054e-10,5.065977055124355e-07,1.7889046504783278e-06,3.0634506327989545e-09
1781,ها وقد فعلها مرتضي منصور العرص ههههعع,ANGER,ANGER,0.9999302190387758,1.316541711252835e-05,2.2273965363514073e-07,2.1481531437672653e-06,5.075671013439668e-05,3.4879411835825813e-06
1782,فرقة وسخة و الله مدرب لو عندة دم يستقيييل,ANGER,ANGER,0.9999137234902197,5.8017686071746456e-05,2.9599524264437534e-09,2.8230116102780554e-06,2.5295878211721468e-05,1.369739362639897e-07
1783,هى مالها البلد كده قلبت معرصين,ANGER,ANGER,0.9999782885789181,1.9654490606954817e-05,6.276999596057434e-11,7.590689928218435e-09,2.048279168843577e-06,9.97845667028051e-10
1784,مبتجبوش ولا خبر عن سوريا و الجرائم اللى بتحصل فيها ليه يا جريده وسخه,ANGER,ANGER,0.9999999999644871,3.5113264378694735e-11,1.1818744588909803e-21,5.131083822477304e-15,3.879359846429057e-13,7.608823340207633e-20
1785,ههههههههه لسه الوقتى قيلو ابن الوسخه دى ملناش دعوا به,ANGER,ANGER,0.9999998750227597,1.9013024581687493e-08,1.6009618283825625e-11,3.524332190744061e-09,1.0234399238728447e-07,7.987527176600974e-11
1786,خير أعراص العرص,ANGER,ANGER,0.9997646374464448,6.963312756230167e-05,8.412672921524823e-07,6.0168441606631936e-05,0.0001000558838784571,4.663833216136359e-06
1787,احة يمعرصين انتو مفكرين الناس فشلة زيكم انتو والاعلام شوية مرتزقة,ANGER,ANGER,0.9999950490738801,3.5851693015654634e-06,8.502603206021988e-12,1.990329853068308e-10,1.3655074923599892e-06,4.178723366525356e-11
1788,فعلا كلامك صحيح احنا لإسف عندنا اوسخ اعلام مرئي وسمعي ومفيش عندهم اي مصداقيه فعلا اعلام عار,ANGER,ANGER,0.999999999961318,2.9559168730165514e-11,1.1972441592556768e-16,1.0902822851297024e-13,9.026580625721015e-12,6.450861375565239e-16
1789,حكومه معرصه,ANGER,ANGER,0.999863867598658,3.639908034919664e-05,6.798604954583075e-07,6.096997495752569e-05,3.425727841843601e-05,3.8262071206479915e-06
1790,اعلام وسخ وجريدة أوسخ ورئيس تحريرها معرض,ANGER,ANGER,0.9999993817225665,3.635739876272586e-07,8.201522051565372e-09,7.909739056883926e-08,1.2459457207503128e-07,4.280995931775797e-08
1791,آه والله من انجس واحقر واوسخ واقذر شعوب الارض صدقت امين عمر الالفي,ANGER,ANGER,0.9999983471919353,5.551201393468243e-07,1.3974991802058496e-10,4.831762522713619e-07,6.123725862555128e-07,1.999333309572438e-09
1792,ولاد الوسخه ع الصبح,ANGER,ANGER,0.9999978935810726,1.3071423107929693e-06,1.5792139614508424e-09,3.764908961764741e-08,7.512934365574903e-07,8.754875647139458e-09
1793,كله من العرص مرتضى,ANGER,ANGER,0.9999833167210893,1.4684901391979867e-06,1.8735778817729883e-10,9.9267898171973e-07,1.4212714044780296e-05,9.208387889006644e-09
1794,قصدك إذا أراد المعرصين,ANGER,ANGER,0.9998625871315541,2.7844943663486094e-05,8.70388499573155e-07,4.9646250222095545e-05,5.429812545672562e-05,4.753160603791167e-06
1795,كلهم عيله وسخه,ANGER,ANGER,0.9999943418448491,2.4398120554955275e-06,1.1790560919161866e-08,2.810916668188753e-07,2.3371782967477767e-06,5.882825725920319e-07
1796,لا العرص,ANGER,ANGER,0.9999261643117098,4.315092551638116e-05,2.7792109523580016e-08,2.492399886431406e-06,2.800815873683408e-05,1.5641204051026074e-07
1797,تسمحلي أقولك إنك من قطيع الخنازير والسيسي رئيس المعرصي والحمير,ANGER,ANGER,0.9648228756986815,0.0018654902828101666,9.761441942880993e-07,0.00033267667540995026,0.03293414954515242,4.383165374549418e-05
1798,مين ولاد الوسخه الى عملين,ANGER,ANGER,0.9999998388395911,1.22076281854889e-07,1.2657623961097413e-11,1.727369712920669e-09,3.727601306176078e-08,6.808977073756026e-11
1799,اعلام وسخ وفاشل وتابع وليس مستقل انا نفسى فقط تحقيق ما وعد بة ستة اشهر ووعدة قبل الرئاسة بانة مش هايغلى شء الا ما نغنى الناس الناس مش عايزة كلام الناس زهفت وعايزة فعل,ANGER,ANGER,0.9999996975280854,3.82251224876977e-10,3.66473427349236e-23,4.0664980786392525e-16,3.0208966711095484e-07,1.0764123643712849e-19
1800,عشان ميركل بتعرص,ANGER,ANGER,0.9959759905958941,0.001239275190527404,1.151708323393751e-06,0.0004942293298484435,0.0022829683134456,6.384861962481852e-06
1801,النائب إللى اقترح كدا إبن ستين وسخه لا مؤاخذه يعنى,ANGER,ANGER,0.9999999674272436,2.9520697643844993e-08,3.585207563289549e-13,7.892419545421597e-11,2.9709815957877644e-09,1.7887336436036255e-12
1802,مش تلاجه العرص دي,ANGER,ANGER,0.9999631166706534,2.1696742497835327e-05,1.7195880917921824e-10,8.369826342234856e-07,1.433722446341046e-05,1.2207792140707708e-08
1803,دى عايزه الحرق بجاز وسخ,ANGER,ANGER,0.9999990054691963,6.671895656063374e-07,2.3258235275736411e-10,1.7633453041058647e-08,3.0822406169467893e-07,1.2511415353721938e-09
1804,فين نجوم المجتمع دول يا معرصين,ANGER,ANGER,0.999999894612172,9.658222248966303e-08,2.2277084401636137e-13,5.818904800570103e-10,8.219953868518249e-09,3.5413563126805274e-12
1805,ميحرمناش من فونك الجميل دا يا هنونه,JOY,JOY,0.04650700870709406,0.004010168131357397,1.3186821243552138e-08,0.9300854924323073,0.019396698054293254,6.194881263208175e-07
1806,التحرش ليس له علاقه بملابس الانثي دي كلها حجج المتحرش عقله مريض وسلوكه زبالة وتربيه وسخه كده,ANGER,ANGER,0.9999754323752443,2.439598453711532e-05,1.9462519501508322e-11,1.5629397436954053e-09,1.6979565718550362e-07,2.621646018334257e-10
1807,والله ده المفروض بس فعلا لامن ولا امان بلد بقت تقرف,DISGUST,DISGUST,0.103620601662268,0.8963793913842661,2.661489724529247e-16,9.968227045784211e-11,6.8537846599976595e-09,1.962039571677389e-15
1808,تركيا بنت الوسخه,ANGER,ANGER,0.9999993559886113,7.530898506180192e-08,9.098397293875579e-10,2.169094140855879e-08,5.410576350750814e-07,5.043986365404885e-09
1809,يا صفحةةبنت وسخة كذابة داة مفيش سعودى إلا ومسمي السيسى بتاع الرز,ANGER,ANGER,0.9999998202690837,3.7751503063210955e-08,5.078221601804733e-13,1.6211360093035923e-08,1.257232985110261e-07,4.4252335962225124e-11
1810,اعتراف تستحق عليه المحاكمة انت ومرسى الخائن اخرسوا ياخرفان,ANGER,ANGER,0.9932950476295284,0.0018184012800839193,1.34604199891173e-06,0.00096602701032267,0.0038987253262366193,2.0452711830859553e-05
1811,فلوسهم حرام باريس بنت الوسخة ديه,ANGER,ANGER,0.9999988800983051,8.784971742517865e-07,4.5956249066919505e-10,1.6672279403207335e-08,2.218374814872355e-07,2.4351997745913752e-09
1812,الحمد لله اني خلصت قبل حكم العرص كان زمانه مبيعني لباسي عشان اكمل تعليم,ANGER,ANGER,0.9999989660280252,3.625527073465625e-08,2.132440906049348e-12,1.2660061064066057e-10,9.97575733115509e-07,1.2243339812128426e-11
1813,يا معرصين يا ولاد الوسخة يا فجرة,ANGER,ANGER,0.9999999998613802,4.594571817733776e-12,2.8328517938571614e-18,4.302024040852873e-12,1.2972171699247777e-10,3.992436124314341e-16
1814,هما وراء التفجير ولاد الوسخة,ANGER,ANGER,0.999999417209785,5.081975345193953e-07,1.5222440609925019e-10,1.3849246349938326e-08,5.977234450440491e-08,8.18868133846866e-10
1815,يا ولاد الهيبس نزلوو حاجة تفيد الناس و الشباب و تطمن الواحد علي الاياام بنت الوسخة اللي داخل عليهااا مش إرهابي انتووو ينعل دين تفاهت ديك ابوكوو بجد,ANGER,ANGER,0.9999999999825206,1.5404825060309848e-11,4.606950196838978e-26,1.088073576143552e-18,2.0677407558284057e-12,7.044901104016338e-24
1816,ياتري فيهم السلطان اردوجان وفيهم العرص بلحه من اللي فيهم,ANGER,ANGER,0.9999999839124883,7.566376945462529e-09,1.0997816193962087e-13,3.4482810978327652e-09,5.071092549024522e-09,1.646110872386326e-12
1817,مش من الرجوله انكم تشتمو واحده ست يا ولاد المتناكه يا معرصين,ANGER,ANGER,0.999999999989285,1.131394643619332e-12,2.4779142262523355e-21,1.5035936967269755e-13,9.428288389170344e-12,4.210614025471245e-18
1818,عيب علي ايه هي اصلا احترامت نفسها تنشر صورتها وهي بترقص والبعض يقول حريه شخصيه شكلها انسانه غير طبيعيه وكمان بنت كلب وسخه,ANGER,ANGER,0.999999999999261,5.406678252673927e-13,1.7351554938919464e-22,3.0492089402001123e-18,1.88401266584778e-13,1.304955185579855e-21
1819,الارهاب الاخوانى الحقير اللى غرقوا مصر دم علشان الكرسى حاجة معروفة من ناس دمويين ارهابيين هى مصر عمرها شافت الدم والخراب غير بعد ما حكمونا ارباب السجون الانجاس الفجرة والله لولا السيسى وجالجيش وشعب مصر كان زمان مصر اوسخ من كل دول الجوار,ANGER,ANGER,1.0,1.574468594286837e-17,1.1791298854568241e-39,4.69214249084222e-28,2.3876516148355083e-18,1.0523878124561046e-34
1820,هموا دول إلا شاطرين فيه يعلموا الناس علي الفسق والوساخة الرقص والطبل زي العرص أحمد موسي ومصطفي بكري هما يطبلوا وبلحة يرقص ليهم,ANGER,ANGER,0.9999999947634706,5.058500082851752e-09,4.077561545294616e-18,1.0615624224090403e-14,1.7803186092790616e-10,1.672693186744009e-17
1821,العاهره تريد كل النساء عاهرات مثلها هذه دوله محترمه شوفو نفسكم يا دولة بلحه العرص,ANGER,ANGER,0.9999999999719478,9.082157183072355e-12,9.178478120585023e-17,3.5983081966685505e-13,1.8613018433557423e-11,1.2741630080883804e-15
1822,اه ياسيسي ياعرص ياابن الوسخه,ANGER,ANGER,0.9999999805048392,1.2815735416939496e-08,3.454918259240098e-11,5.238758501042573e-10,5.935151875541291e-09,1.8585209428853457e-10
1823,ينعل كسمك لكسم الحاجة سبيلة لكسم دى بلد مصرووف اية الى تتبرعى بية يابنت العرص هو انتو بتشربو التعريص شرب موظف واحد بس مسكو معاة مليون رشوة وانتى عايزة تلمى المصرووف وتبعتية لتحيا مصر,ANGER,ANGER,0.9999999999990905,2.7072508101829793e-14,5.901790647220181e-24,2.0497803748807325e-20,8.573071378085677e-13,1.8463149581169615e-22
1824,لو تقصد نظام جنيه الشهري هتستمتع ب دقيقة لكل الشبكات و نت بلا حدود سوشيال و مزيكا أول ميجا باقصى سرعة و من خلال تقدر تشترك باشتراك شهري ج,JOY,JOY,8.347836775831368e-44,1.2775887489537878e-40,5.958678390009299e-44,1.0,2.1836784775709308e-37,2.1670481248147638e-42
1825,انتو جريده بنت وسخه والله,ANGER,ANGER,0.9999999954119687,3.512696481621537e-09,3.2880800488549714e-14,9.971557076337981e-12,1.0651538294116567e-09,1.768772854853165e-13
1826,طب ما تيجى تسندية معانا وانا هسند معاكى كمان بصى انا عارف ان كلكم معرصين بس انا موافق موافق,ANGER,ANGER,0.9999999309130226,3.560360596746175e-09,2.6799333906202496e-20,1.199212009309579e-11,6.551463358769971e-08,8.75708721615682e-18
1827,عالم وسخة,ANGER,ANGER,0.9999677581778322,1.8211755317126057e-05,5.6693066941456784e-08,5.084241391839947e-06,8.570067792948898e-06,3.190645990932965e-07
1828,منكم لله يامعرصين,ANGER,ANGER,0.9998286100442547,0.00015277078196477246,3.6913769799735635e-07,2.9334632317938288e-06,1.4634428712695856e-05,6.821441386931364e-07
1829,عالم زباله وسخه,ANGER,ANGER,0.999993206244958,6.038402847268141e-06,1.7369643109343246e-09,1.242297622766885e-07,6.197560550031511e-07,9.629414960198631e-09
1830,وياخدك انتى وابوكى وامك ياوسخه,ANGER,ANGER,0.995392335384604,0.0016135414989070268,1.3049553081238902e-05,0.0009893643207955836,0.0019215111485435079,7.019809407042487e-05
1831,قضاء وسخ,ANGER,ANGER,0.9997909379975355,4.6400306858651976e-05,8.666629845508413e-07,2.5907481911201128e-05,0.00013101003230094955,4.8775184097953305e-06
1832,عشن هتهبط يا ابن الوسخه,ANGER,ANGER,0.999999012552334,2.1337819622824334e-07,1.0272029466245356e-10,8.410864145477041e-08,6.882004043878069e-07,1.657704795581888e-09
1833,كبر دماغك يا أستاذ محمود جمال دي لجان العرص,ANGER,ANGER,0.9999997446975086,1.2440273060202066e-08,8.675693516370153e-13,2.298967041546182e-09,2.4054919942108096e-07,1.3182460841982354e-11
1834,يا صاحبي صدقني مفيش حد بيشاركك همومك بس انا معاك انه بيشاركك ف تعابير وشك مش عشان هو ندل لا ده عشان,ANGER,ANGER,0.9999590519795258,5.9663973148853934e-09,4.676691842495872e-26,2.4505825467007955e-12,4.0942051637313974e-05,9.368600644417754e-21
1835,مناخيري يولاد الوسخه,ANGER,ANGER,0.99995740411608,1.582253178765454e-05,3.823174094855133e-07,9.114599264866586e-06,1.5156937113419297e-05,2.1194983450545905e-06
1836,الإخوان القتله المعرصين اخرسوا ياولاد الوسخه,ANGER,ANGER,0.9999999930119756,5.4194968666530135e-09,3.150073343952069e-11,7.618681390422481e-10,6.082344415053009e-10,1.669208878637618e-10
1837,دى نواب وسخه عقيمى الفكر والثقافه امبارح برلمانى طرح فكرة انشاء مزرعه لتزويج الكلاب واستورد كلاب بملايين لأنه ببساطه من فصيلتهم وانهارده تانى عاوز يأجر مواقع التواصل المملوكه لغيره دول يتحاكموا زى ماقال السادات بتهمة الغباء السياسى وتهمه الإنعدام التربوى والأخلاقى,ANGER,ANGER,0.9999934458748414,3.994905343071165e-06,2.8938880771746304e-11,2.660764113671475e-10,2.5586532244393063e-06,2.7158440541445707e-10
1838,الفيديو ده قديم يامعرصين,ANGER,ANGER,0.999841078142217,3.306043342000593e-05,1.4763091223740473e-08,2.2455324913105102e-05,0.00010314947421335704,2.4186214648724355e-07
1839,مبلاش أنتوا يامعرصين السيسي,ANGER,ANGER,0.9998629592945368,2.696394859603087e-05,2.809499999317385e-07,1.6025158884049106e-05,8.763361620036243e-05,6.1370317827754216e-06
1840,انتوا جريده بنت وسخه اوي ياريد حالنا زي حال تركيا,ANGER,ANGER,0.9999999999814122,1.4072194386979902e-11,1.8181419477156674e-16,1.6009716359446582e-13,4.3585339377830685e-12,9.07108337053172e-16
1841,الشتيمة دا اخركو يا لجان وسخة,ANGER,ANGER,0.9999991353602454,1.7986639450694112e-07,1.60020973692285e-11,9.4046433063229e-08,5.904565418126843e-07,2.543830580023468e-10
1842,ما هي دماغ ميتين امك الوسخة دي اللي مأخرانا والله شخصية بضان وزمالتك بضان وكلامك بضان وعقليتك بضان,ANGER,ANGER,0.9999999966707662,3.253188724883304e-09,1.6448379313655996e-18,7.268652830151512e-14,7.59633618639529e-11,7.2750701720135e-18
1843,انا لو معايا الف كنت فتحت بيهم مشروع وسيبت التعليم اصلا حضرتك بلا تعليم بلا قرف كلمه للوزير بق انا سنه بتعلم ولا اتعلمت ولا اتربيت حضرتك ممكن ترجعولى فلوسى واكمل عليهم وافتح مشروع احسن منكم يا ولاد الوسخه,ANGER,ANGER,1.0,9.287178220023514e-17,1.0968367495637127e-32,6.313799122381768e-18,8.731672013092398e-16,2.9835749136295197e-30
1844,ميتين ام الخبر اللي بتقرفونا بيه كل يوم,DISGUST,ANGER,0.9958134745853018,0.004089024014842401,9.42796430655955e-13,6.137617684632701e-08,9.744001788781162e-05,4.8476206369956346e-12
1845,يا جريده معرصه يعنى تخبو وشوش ولاد الكلب وتنشرو صور الراجل ومرته وولدو ليه هما الكلاب دول خيفين علي سمعتهم يعنى,ANGER,ANGER,0.999999999511175,4.879297424031526e-10,2.0581340655482937e-22,5.459043830831275e-17,8.832433349004002e-13,2.6102974745792674e-21
1846,اوسخ حاجه ان جمهور الريال دول بلح قسما بالله الكورة مفيهاش ضربة جزاء وهما عارفين كده كويس اوي بس بزضه ازاي لا برشلونة بتكسب بالتحكيم انا مش عاوز اشتال ذنب واشتمهم والله بس سهلة لسه هيلاعبونا ويلاعبوا اتليتكوا ده لو موقعوش من باقي فرق الدوري وهلا تحكيم,ANGER,ANGER,1.0,1.5669717707511942e-15,2.127723943343014e-37,3.2304458658001573e-20,6.870768883448881e-15,3.201677077427007e-33
1847,دا أيه الأشكال الوسخه دى ع الصبح,ANGER,ANGER,0.999999010819791,3.419627732359251e-07,7.343544857820476e-12,3.996201849544562e-09,6.431749788043247e-07,3.891309483597241e-11
